23642,Monika,A*****A,60,1,0,0,0
23643,Beata,S*****C,60,0,0,1,0
23644,Katarzyna,N*****A,75,0,0,0,0
23645,Maciej,T*****I,20,0,0,0,0
23646,Waldemar,W*****I,25,0,0,0,0
23647,Alfred,G*****I,20,0,0,0,0
23648,Natalia,K*****A,45,0,0,0,0
23649,Stanisława,W*****A,40,0,0,0,0
23650,Ewa,W*****K,75,0,0,0,0
23651,Krystian,Z*****I,35,0,0,0,0
23652,Agnieszka,S*****A,30,0,1,0,0
23653,Aldona,M*****A,30,0,0,0,0
23654,Joanna,K*****K,45,0,0,0,0
23655,Marek,G*****I,35,0,0,0,0
23656,Marzena,D*****A,55,0,0,0,0
23657,Felicja,K*****A,60,0,0,0,0
23658,Edyta,S*****A,30,0,0,0,0
23659,Antonina,D*****A,20,0,0,0,0
23661,Violetta,Z*****A,70,0,0,0,0
23662,Konrad,W*****K,70,0,0,0,0
23663,Irena,B*****A,20,0,0,0,0
23664,Mariola,K*****A,65,0,0,0,0
23665,Marian,D*****K,45,1,0,0,0
23666,Władysław,M*****I,55,0,0,0,0
23667,Damian,K*****I,65,0,0,0,0
23668,Norbert,S*****I,40,0,0,0,0
23669,Artur,L*****I,50,0,0,1,0
23670,Justyna,M*****A,65,0,0,0,0
23671,Regina,O*****A,70,0,0,0,0
23672,Mieczysław,M*****I,65,0,0,1,0
23673,Irena,W*****A,60,0,0,0,0
23674,Mikołaj,C*****I,20,0,0,0,0
23675,Elżbieta,K*****A,50,0,0,0,0
23676,Cezary,M*****I,25,0,0,0,0
23677,Marcin,S*****K,70,0,0,0,0
23678,Radosław,S*****C,55,0,0,0,0
23679,Michalina,D*****K,35,0,0,0,0
23680,Ryszard,L*****I,75,0,0,0,0
23681,Hanna,M*****A,35,0,0,0,0
23682,Wiesław,K*****I,70,0,0,0,0
23683,Franciszek,S*****I,70,0,0,0,0
23684,Jolanta,K*****A,65,0,0,0,1
23686,Jadwiga,W*****A,45,0,0,0,0
23687,Ignacy,K*****K,25,0,0,0,0
23688,Jarosław,C*****I,60,0,0,0,0
23689,Ireneusz,J*****I,25,0,0,0,0
23690,Wojciech,W*****K,45,0,1,0,0
23691,Izabela,K*****A,35,0,0,0,0
23692,Krystyna,B*****A,60,0,0,0,0
23693,Violetta,M*****A,40,0,0,0,0
23694,Jolanta,W*****K,50,0,0,0,0
23695,Witold,Z*****I,45,0,0,0,0
23696,Benedykt,J*****I,45,0,0,0,0
23697,Bernadeta,B*****A,40,0,0,0,0
23698,Edmund,B*****K,60,0,0,0,0
23699,Alojzy,W*****I,45,0,0,0,0
23700,Sylwia,G*****A,25,0,0,0,0
23701,Zbigniew,S*****I,25,0,0,0,0
23702,Aldona,O*****A,45,0,0,0,0
23703,Maria,S*****A,70,0,0,0,0
23704,Teodor,O*****I,50,0,0,0,0
23705,Izabela,M*****A,70,0,0,0,0
23706,Daniela,G*****A,20,0,0,0,0
23707,Cecylia,T*****A,50,0,0,0,0
23708,Gabriela,K*****K,40,0,0,0,0
23709,Celina,A*****A,35,0,0,0,0
23710,Józefa,S*****A,50,0,0,0,0
23711,Emil,K*****K,65,0,0,0,0
23712,Natalia,K*****K,75,0,0,0,0
23713,Weronika,B*****A,70,0,0,0,0
23714,Ewa,K*****A,75,0,0,0,0
23715,Jakub,K*****I,70,0,0,0,0
23716,Wiesława,M*****K,70,0,0,0,0
23717,Witold,S*****A,30,0,0,0,0
23719,Ludwika,K*****K,20,0,0,0,0
23720,Lucjan,K*****K,60,0,0,0,0
23721,Dorota,N*****A,30,0,0,0,0
23722,Antoni,W*****K,50,0,0,0,0
23723,Bogumiła,W*****K,65,0,0,0,0
23724,Emil,S*****K,70,0,0,0,0
23725,Aleksandra,L*****A,20,0,0,0,0
23726,Mikołaj,N*****I,75,0,0,0,0
23727,Adela,K*****L,50,0,0,0,0
23728,Wiesława,A*****A,30,0,0,0,0
23729,Aldona,R*****A,50,1,0,0,1
23731,Benedykt,W*****I,35,0,0,0,0
23732,Daniel,N*****K,75,0,0,0,0
23733,Małgorzata,A*****K,40,0,1,0,0
23734,Radosław,W*****K,20,0,0,0,0
23735,Bernadeta,M*****A,25,0,0,0,0
23736,Aleksander,G*****I,70,0,0,0,0
23737,Róża,C*****A,20,0,2,0,0
23738,Łukasz,M*****K,65,0,0,0,0
23739,Zbigniew,Z*****C,55,0,0,0,0
23740,Julia,C*****A,55,0,0,0,0
23741,Wacława,G*****A,75,0,0,0,0
23742,Anna,W*****K,25,0,0,0,0
23743,Czesława,J*****A,20,0,0,0,0
23744,Stefan,W*****K,35,0,0,0,0
23745,Agnieszka,W*****A,55,0,0,0,0
23746,Józef,W*****I,45,0,0,0,1
23747,Hanna,O*****A,25,0,0,0,0
23748,Małgorzata,G*****A,65,0,0,0,0
23749,Antoni,J*****I,35,0,0,0,0
23750,Olga,M*****A,50,0,0,0,0
23751,Adolf,S*****I,30,0,0,0,0
23752,Jolanta,S*****A,65,0,0,0,0
23753,Katarzyna,S*****A,40,0,0,0,0
23754,Marta,U*****A,25,0,0,0,0
23755,Cezary,K*****K,50,0,0,0,0
23756,Artur,B*****I,35,0,0,0,0
23757,Aleksander,W*****K,45,0,0,0,0
23758,Cecylia,Z*****C,30,0,0,0,0
23759,Justyna,G*****A,25,0,0,0,0
23760,Gertruda,L*****A,70,0,0,0,0
23761,Sabina,A*****K,45,0,0,0,0
23762,Magdalena,C*****A,20,0,0,0,0
23763,Joanna,C*****A,70,0,0,0,0
23764,Ludwika,L*****A,75,0,0,0,0
23765,Aldona,K*****K,20,0,0,0,0
23766,Bogusława,J*****A,35,0,0,0,0
23767,Wacława,Z*****A,45,0,0,0,0
23768,Szczepan,T*****I,55,0,0,0,0
23769,Rozalia,M*****Z,60,0,0,0,0
23770,Leon,J*****I,55,0,0,0,0
23771,Felicja,K*****A,65,0,0,0,0
23772,Benedykt,N*****I,60,0,0,0,0
23773,Felicja,S*****K,20,0,0,0,0
23774,Witold,K*****K,60,0,0,0,0
23775,Romuald,L*****S,65,0,0,0,0
23776,Marianna,Z*****C,25,0,0,0,0
23777,Rafał,B*****K,25,1,0,0,0
23778,Bogdan,G*****I,70,0,0,0,0
23779,Paweł,K*****K,20,0,0,0,0
23780,Bolesław,W*****K,60,0,0,0,0
23781,Julian,P*****I,30,0,0,0,0
23782,Bolesław,S*****I,25,0,0,0,0
23783,Bronisław,K*****K,50,0,0,0,0
23784,Agnieszka,C*****A,70,0,0,0,0
23785,Kazimierz,C*****I,60,0,0,0,0
23786,Stanisław,K*****K,55,0,0,0,0
23787,Hieronim,P*****I,40,0,0,0,0
23788,Wincenty,W*****L,20,0,0,0,0
23789,Anna,W*****A,50,0,0,0,0
23790,Dariusz,D*****I,40,0,0,0,0
23791,Bernard,M*****I,50,0,0,1,0
23792,Benedykt,O*****I,30,0,0,0,0
23793,Stanisław,B*****K,70,0,0,0,0
23794,Krystyna,W*****K,45,0,0,0,0
23795,Aneta,K*****A,70,0,0,0,0
23796,Arkadiusz,S*****I,20,0,0,0,0
23797,Zdzisław,S*****K,35,0,0,0,0
23799,Anna,W*****A,55,0,0,0,0
23800,Dariusz,G*****I,35,0,1,0,0
23801,Leokadia,M*****Z,55,0,0,0,0
23802,Lucjan,W*****I,55,0,0,0,0
23803,Grzegorz,P*****I,25,0,0,0,0
23804,Cecylia,K*****A,25,0,0,0,0
23805,Łukasz,W*****I,50,0,0,0,0
23806,Benedykt,L*****I,60,0,0,0,0
23807,Lidia,M*****K,20,0,0,0,0
23809,Eugenia,A*****A,45,0,0,1,0
23810,Bożena,M*****K,40,0,0,0,0
23811,Edward,M*****K,60,0,0,0,0
23812,Sabina,N*****A,50,0,0,0,0
23813,Paweł,M*****Z,65,0,1,0,0
23814,Olga,B*****K,70,0,0,0,0
23815,Bogumiła,A*****A,25,0,0,1,0
23816,Jan,G*****I,60,0,0,0,0
23817,Maciej,L*****S,35,0,0,0,0
23818,Ireneusz,K*****K,45,0,0,0,0
23819,Cezary,B*****I,45,0,0,0,0
23820,Pelagia,S*****A,70,0,0,0,0
23821,Lidia,D*****A,55,0,0,0,0
23822,Tadeusz,Z*****C,25,0,0,0,0
23823,Feliks,M*****I,25,0,0,0,0
23824,Danuta,O*****A,70,0,0,0,0
23826,Gertruda,K*****K,45,0,0,0,0
23827,Ilona,A*****A,25,0,0,0,0
23828,Mikołaj,K*****K,20,0,0,0,0
23829,Walentyna,N*****A,25,0,0,0,0
23830,Regina,S*****A,30,0,0,0,0
23831,Joanna,T*****A,35,0,0,0,0
23832,Jerzy,G*****I,60,0,0,0,0
23833,Julia,Z*****A,30,0,0,0,0
23834,Artur,S*****I,50,0,0,0,0
23835,Apolonia,K*****A,70,0,0,0,0
23836,Jacek,S*****C,50,0,0,0,0
23837,Wiktor,L*****S,30,0,0,0,0
23838,Kazimiera,M*****A,50,0,0,0,0
23839,Małgorzata,K*****K,30,0,0,0,0
23840,Małgorzata,P*****A,55,0,1,0,0
23841,Stefania,C*****K,35,0,0,0,0
23842,Lesław,K*****J,40,1,0,1,0
23843,Violetta,N*****A,45,0,0,0,1
23844,Leon,S*****A,50,0,0,0,0
23845,Bogusław,S*****I,40,0,0,0,0
23846,Sławomir,A*****K,40,0,1,0,0
23847,Wiesława,N*****A,65,0,0,0,0
23848,Alfred,K*****I,55,0,0,0,0
23849,Wioletta,B*****A,20,0,0,0,0
23850,Krzysztof,S*****K,65,0,0,0,0
23851,Mieczysława,W*****A,60,0,0,0,0
23853,Ludwika,B*****N,50,0,0,0,0
23854,Wincenty,P*****I,20,0,0,1,0
23855,Apolonia,J*****A,25,0,0,0,0
23856,Bogdan,P*****K,25,0,0,0,0
23857,Rozalia,W*****K,20,0,0,0,0
23859,Dariusz,D*****A,60,0,0,0,0
23860,Roman,J*****I,50,0,0,0,0
23861,Marianna,D*****K,50,0,0,0,0
23862,Rafał,J*****I,60,0,0,0,0
23863,Łucja,M*****A,40,0,0,0,0
23864,Ireneusz,J*****I,25,0,0,0,0
23865,Monika,G*****A,70,0,0,0,0
23866,Katarzyna,S*****A,55,0,0,0,0
23867,Ryszard,W*****K,65,0,0,0,0
23868,Barbara,W*****A,35,0,0,0,0
23869,Jolanta,C*****A,60,0,0,0,0
23870,Jakub,M*****I,30,0,0,0,0
23871,Julian,K*****I,25,0,0,0,0
23874,Justyna,J*****A,65,0,0,0,0
23875,Wioletta,K*****A,55,0,0,0,0
23876,Agnieszka,S*****K,40,0,0,0,0
23877,Marian,D*****I,40,0,0,0,0
23879,Honorata,A*****K,35,0,0,1,0
23880,Iwona,G*****A,50,0,0,0,0
23881,Halina,S*****C,45,1,0,0,0
23882,Benedykt,K*****I,40,0,0,0,0
23883,Barbara,A*****A,40,0,0,0,0
23884,Zygmunt,K*****I,75,0,0,0,0
23885,Wiesława,G*****A,40,0,0,0,0
23886,Magdalena,K*****L,20,0,0,0,0
23887,Monika,K*****A,50,0,0,0,0
23888,Zdzisława,K*****J,40,0,0,0,0
23889,Małgorzata,W*****A,60,0,0,0,0
23890,Wiesław,J*****I,60,0,0,0,0
23891,Weronika,M*****A,50,0,0,0,0
23892,Iwona,K*****J,55,0,0,0,0
23893,Barbara,P*****K,65,0,0,0,0
23894,Jadwiga,S*****A,35,0,0,0,0
23895,Józef,P*****I,30,0,0,0,0
23896,Olga,W*****L,70,0,0,0,0
23897,Monika,U*****A,75,0,0,0,0
23898,Bolesław,W*****K,55,0,0,0,0
23899,Ireneusz,S*****I,20,0,0,0,0
23900,Sylwester,M*****I,60,0,0,0,0
23901,Eugeniusz,W*****I,75,0,0,0,0
23902,Alfred,M*****K,50,0,0,0,0
23903,Sylwia,M*****K,20,0,0,0,0
23904,Bronisława,Z*****A,40,0,0,0,0
23905,Bernard,B*****I,55,0,0,0,0
23906,Wiktor,M*****K,20,0,0,0,0
23907,Anna,B*****A,40,0,0,1,1
23908,Grażyna,O*****A,40,0,0,0,0
23909,Urszula,C*****K,50,0,0,0,0
23910,Irena,K*****A,50,0,0,0,0
23911,Tadeusz,D*****K,45,0,0,0,0
23912,Janusz,M*****K,40,0,1,0,0
23913,Jolanta,J*****A,50,0,0,0,0
23914,Grażyna,Z*****A,35,0,0,0,0
23915,Lech,Z*****I,60,0,0,0,0
23916,Danuta,W*****K,45,0,0,1,0
23917,Leon,S*****I,70,0,0,0,0
23918,Tomasz,D*****K,25,0,0,0,0
23919,Krzysztof,J*****I,65,0,0,0,0
23920,Pelagia,S*****A,45,0,0,0,0
23921,Celina,M*****K,60,0,0,0,0
23922,Władysław,N*****I,50,0,0,0,0
23923,Maria,K*****K,65,0,0,0,0
23924,Walenty,W*****I,50,0,0,0,0
23925,Alfreda,W*****A,30,0,0,0,0
23926,Celina,A*****A,45,0,0,0,0
23927,Aldona,Z*****C,25,0,0,0,0
23928,Katarzyna,W*****K,35,0,0,0,0
23929,Władysław,S*****I,55,0,0,0,0
23930,Julian,B*****N,25,0,1,0,0
23931,Mariola,A*****A,20,0,0,0,0
23932,Jadwiga,L*****A,65,0,0,0,0
23933,Alfons,A*****I,40,0,0,0,0
23934,Przemysław,G*****I,30,0,1,0,0
23935,Hieronim,S*****K,60,0,0,0,0
23936,Łucja,M*****A,20,0,1,0,0
23937,Ludwika,K*****A,60,0,1,0,0
23938,Urszula,Z*****A,25,0,0,0,0
23939,Bronisława,B*****K,20,0,0,0,0
23940,Mieczysław,W*****K,25,0,0,0,0
23941,Stefania,M*****R,40,0,0,0,0
23942,Antonina,K*****K,60,0,0,0,0
23943,Anna,M*****A,20,0,0,0,0
23944,Dariusz,G*****I,55,0,0,0,0
23945,Rudolf,B*****I,65,0,0,0,0
23946,Zdzisława,G*****A,55,0,0,1,0
23947,Andrzej,M*****K,50,0,0,0,0
23948,Agata,L*****A,35,0,0,0,0
23949,Władysława,S*****C,20,0,0,0,0
23950,Bronisław,S*****I,60,0,0,0,0
23951,Barbara,B*****A,35,0,0,0,0
23952,Wioletta,J*****A,55,0,0,0,0
23953,Elżbieta,K*****A,45,0,0,0,1
23954,Wiesława,K*****A,40,0,0,0,0
23955,Rozalia,K*****A,20,0,0,0,0
23956,Dariusz,S*****K,70,0,0,0,0
23957,Ireneusz,J*****I,60,0,0,0,0
23958,Ilona,M*****A,25,0,0,0,0
23959,Wiktor,B*****K,55,0,0,0,0
23960,Bernard,G*****I,55,0,0,0,0
23961,Lidia,W*****K,20,0,0,0,0
23962,Bożena,M*****A,25,1,0,0,0
23963,Radosław,S*****K,65,0,0,0,0
23964,Rafał,K*****I,70,0,0,0,0
23965,Waldemar,C*****I,25,0,0,0,0
23966,Izabela,W*****K,60,0,0,0,0
23967,Krystyna,S*****A,25,0,0,0,0
23968,Hanna,T*****A,50,0,0,0,0
23969,Ilona,K*****K,75,0,0,0,0
23970,Wacław,C*****I,70,0,0,0,0
23971,Cecylia,D*****A,55,0,1,0,0
23973,Kazimierz,C*****I,45,0,0,0,0
23974,Adolf,P*****I,40,0,0,0,0
23975,Władysława,M*****R,40,0,0,0,0
23976,Marcin,M*****K,30,0,0,0,0
23977,Sabina,C*****K,60,0,0,0,0
23978,Lesław,P*****K,30,0,0,0,0
23979,Grażyna,B*****A,40,0,0,0,1
23980,Brygida,B*****A,55,0,0,0,0
23981,Grzegorz,S*****K,30,0,0,0,0
23983,Anna,S*****C,75,0,0,0,0
23984,Halina,K*****K,65,0,0,0,0
23985,Józefa,B*****A,70,0,0,0,0
23986,Alicja,J*****A,70,0,0,0,0
23987,Zygmunt,K*****J,55,0,0,0,0
23988,Michalina,T*****A,20,0,0,0,0
23989,Konrad,Z*****I,30,0,0,0,0
23990,Alfons,K*****I,55,0,0,0,0
23991,Halina,Z*****A,25,0,0,0,0
23992,Damian,A*****K,55,0,0,0,0
23993,Tadeusz,S*****I,30,0,0,0,0
23995,Leokadia,P*****K,70,0,0,0,0
23996,Antoni,W*****I,60,0,0,1,0
23997,Ludwik,O*****I,25,0,0,0,0
23998,Gerard,S*****C,50,0,0,0,0
23999,Mariola,K*****A,75,0,0,0,0
24000,Adam,W*****L,25,0,0,0,0
24001,Michał,S*****A,45,0,0,0,0
24002,Monika,G*****A,50,0,0,0,0
24003,Jacek,Z*****I,45,0,0,0,0
24004,Apolonia,W*****A,55,0,0,0,1
24005,Wacława,W*****K,40,0,0,0,0
24006,Gabriela,S*****A,30,0,0,0,0
24007,Julian,W*****K,60,0,0,0,0
24008,Waldemar,U*****I,40,0,0,0,0
24009,Paweł,K*****K,25,0,0,0,0
24010,Agata,M*****A,60,0,0,0,0
24011,Dorota,U*****A,60,0,0,0,0
24012,Adolf,N*****I,25,0,0,0,0
24013,Antoni,O*****I,35,0,1,0,0
24014,Czesława,D*****A,50,0,0,0,0
24015,Szczepan,P*****K,25,0,0,0,0
24016,Marzena,M*****A,30,0,0,0,0
24017,Zygmunt,B*****K,25,0,0,0,0
24018,Agata,J*****A,20,0,0,0,0
24019,Gabriela,Z*****A,40,0,0,0,0
24020,Waldemar,S*****Ń,50,0,0,0,0
24022,Wojciech,Z*****I,45,0,0,0,0
24023,Piotr,N*****I,70,0,0,0,0
24024,Cezary,M*****I,35,0,0,0,0
24025,Genowefa,J*****A,75,0,0,0,0
24026,Włodzimierz,K*****I,35,0,0,0,0
24027,Wanda,K*****K,35,0,0,0,0
24028,Wiktor,U*****I,55,0,0,0,0
24029,Franciszek,K*****K,55,0,0,0,0
24030,Weronika,N*****A,65,0,0,0,0
24031,Bogusław,B*****K,50,0,0,0,0
24032,Zdzisława,T*****A,20,0,0,0,0
24033,Wojciech,K*****K,50,0,0,0,0
24034,Zdzisława,W*****K,35,0,0,0,0
24035,Dariusz,W*****I,25,0,0,0,0
24036,Bogumił,B*****I,25,0,0,0,0
24037,Elżbieta,S*****A,35,0,0,0,0
24039,Lucjan,S*****K,35,0,0,0,0
24040,Bronisław,K*****I,55,0,0,0,0
24041,Lesław,Z*****C,60,0,0,0,0
24042,Adolf,K*****K,60,0,0,1,0
24043,Wiktor,S*****I,35,0,0,0,0
24044,Jarosław,B*****I,70,0,0,0,0
24045,Mirosław,W*****K,50,0,0,0,0
24046,Arkadiusz,W*****I,70,0,0,0,0
24047,Aniela,W*****K,60,0,0,0,0
24048,Eugenia,S*****K,65,0,0,0,0
24049,Bogumił,S*****I,40,0,0,0,0
24050,Piotr,K*****I,35,0,0,0,0
24051,Małgorzata,K*****A,35,0,0,0,0
24052,Konrad,K*****Y,25,0,0,0,0
24053,Monika,K*****A,50,1,0,0,0
24054,Rozalia,K*****A,70,0,0,0,0
24055,Magdalena,W*****A,70,0,0,0,0
24056,Alfreda,K*****J,35,0,0,0,0
24057,Czesław,W*****K,50,0,0,0,0
24058,Tomasz,W*****K,50,0,0,0,0
24059,Sebastian,S*****I,40,0,0,0,0
24060,Piotr,M*****K,20,0,0,0,0
24061,Ireneusz,A*****I,70,0,0,0,0
24062,Leokadia,L*****S,20,0,0,0,1
24063,Wincenty,K*****K,55,0,0,0,0
24064,Norbert,W*****K,40,0,0,0,0
24065,Zenon,Z*****I,60,0,0,0,0
24066,Sebastian,S*****I,30,0,0,0,0
24067,Mieczysław,L*****I,45,0,0,0,0
24068,Mirosław,M*****K,40,0,0,0,0
24069,Aleksandra,K*****A,40,0,0,0,0
24070,Zdzisław,N*****I,25,0,0,0,0
24071,Jacek,W*****I,60,0,0,0,0
24072,Konrad,M*****K,20,0,0,0,0
24073,Magdalena,B*****K,60,0,0,0,0
24074,Wiesława,S*****K,30,0,0,0,0
24075,Zdzisława,S*****C,35,0,0,1,0
24077,Natalia,W*****L,55,0,0,0,0
24078,Łucja,N*****K,40,0,0,0,0
24079,Rozalia,W*****K,25,0,0,0,0
24080,Maria,M*****A,50,0,0,0,0
24081,Witold,L*****I,45,0,0,0,0
24082,Krzysztof,M*****I,60,0,0,0,0
24083,Marek,J*****I,45,0,0,1,0
24084,Wanda,P*****K,40,0,0,0,0
24085,Bożena,P*****K,75,0,0,0,0
24086,Emilia,K*****A,35,0,0,0,0
24087,Jacek,P*****I,45,0,0,0,0
24088,Marzena,C*****A,45,0,1,0,0
24089,Agata,K*****K,40,0,1,0,0
24090,Michał,S*****A,65,0,0,0,0
24091,Wacława,B*****A,75,0,0,0,0
24092,Bogumił,K*****L,65,0,0,0,0
24093,Róża,W*****A,70,0,0,0,0
24094,Krystyna,K*****K,65,0,0,0,0
24095,Jolanta,K*****K,35,0,0,0,0
24096,Barbara,K*****A,75,0,0,0,0
24097,Celina,S*****K,60,0,0,0,0
24099,Barbara,S*****A,65,0,0,0,0
24100,Wacław,K*****K,50,0,0,0,0
24101,Edyta,B*****K,55,0,0,1,0
24103,Mariola,W*****K,30,0,0,0,0
24105,Antoni,C*****I,70,1,1,0,0
24106,Włodzimierz,A*****K,50,0,0,0,0
24107,Hubert,P*****I,50,0,0,0,0
24108,Aniela,S*****A,65,0,1,0,0
24109,Zbigniew,T*****I,60,0,0,0,0
24110,Wincenty,W*****I,30,0,0,0,0
24111,Ludwik,P*****I,30,0,0,0,0
24112,Karolina,M*****K,25,1,0,0,0
24113,Michalina,C*****K,20,0,0,0,0
24114,Arkadiusz,D*****A,40,0,0,0,0
24115,Cecylia,C*****K,50,0,0,0,0
24116,Ignacy,L*****S,50,0,0,0,0
24117,Stanisława,K*****A,50,0,0,0,0
24118,Wioletta,Z*****C,40,0,0,0,0
24119,Pelagia,B*****K,65,0,0,0,0
24120,Ludwik,A*****I,75,0,0,0,0
24121,Artur,W*****K,45,0,0,0,0
24122,Leonard,B*****I,50,0,0,0,0
24123,Norbert,K*****A,45,0,0,0,0
24124,Aleksandra,W*****K,60,0,0,0,0
24125,Anna,L*****A,50,0,0,0,0
24126,Leon,K*****A,45,0,0,0,0
24127,Aldona,W*****A,50,0,0,0,0
24128,Józef,J*****I,60,0,0,0,0
24129,Ireneusz,R*****I,20,0,0,0,0
24130,Roman,L*****S,25,0,0,0,0
24131,Mirosława,Z*****A,40,0,0,0,0
24132,Anna,A*****A,45,0,0,0,0
24133,Zofia,N*****A,25,0,0,0,0
24134,Wacław,G*****I,60,0,0,0,0
24135,Roman,S*****K,50,0,0,0,0
24136,Sylwia,G*****A,55,1,0,0,0
24137,Mirosław,G*****I,55,0,0,0,0
24138,Ilona,M*****A,25,0,1,0,0
24139,Lech,M*****K,65,0,0,0,0
24140,Karol,S*****K,75,0,0,0,0
24141,Magdalena,K*****K,35,0,0,0,0
24142,Przemysław,S*****I,70,0,0,0,0
24143,Lech,M*****I,75,1,0,0,0
24145,Monika,S*****K,55,0,0,0,0
24146,Walentyna,K*****A,50,1,0,0,0
24147,Hanna,P*****A,60,0,0,0,0
24148,Ilona,S*****K,50,0,0,0,0
24149,Edyta,B*****A,50,0,0,0,0
24150,Zuzanna,G*****A,55,0,0,0,0
24151,Wincenty,W*****I,45,0,0,0,0
24152,Lidia,G*****A,65,0,0,0,0
24153,Janina,M*****A,75,0,0,0,0
24154,Zdzisław,A*****I,70,0,0,0,0
24155,Rozalia,O*****A,55,0,0,0,0
24156,Krystian,M*****I,60,0,0,0,0
24157,Karol,K*****I,20,0,0,0,0
24158,Leszek,M*****I,25,0,0,0,0
24159,Teodor,S*****I,60,0,0,0,0
24160,Magdalena,Z*****A,40,0,0,0,0
24161,Izabela,S*****A,70,0,0,0,0
24162,Rafał,P*****I,25,0,0,0,0
24163,Róża,A*****A,55,0,0,0,0
24164,Alina,B*****K,45,0,0,0,0
24165,Bogumiła,P*****A,65,0,0,0,0
24166,Katarzyna,O*****A,40,0,0,0,0
24167,Julia,W*****K,65,0,0,0,0
24168,Wojciech,M*****I,60,0,0,0,0
24169,Joanna,O*****A,20,0,0,0,0
24170,Rudolf,M*****K,50,0,0,0,0
24171,Bronisław,J*****I,70,0,0,0,0
24172,Violetta,W*****A,25,0,0,0,0
24173,Gerard,M*****Z,50,0,0,0,0
24174,Bronisław,W*****I,45,0,0,0,0
24175,Witold,S*****K,60,0,0,0,0
24176,Regina,P*****A,40,0,0,0,0
24177,Lucjan,M*****I,25,0,0,0,0
24178,Jadwiga,W*****A,70,0,0,0,0
24179,Leonard,C*****I,55,0,0,0,0
24180,Rafał,P*****I,75,0,0,0,0
24181,Gabriela,G*****A,40,0,0,0,0
24182,Wincenty,W*****K,70,0,0,0,0
24183,Józef,W*****I,50,0,0,0,0
24184,Jacek,D*****K,70,0,0,0,0
24185,Roman,O*****I,50,1,0,0,0
24186,Felicja,W*****K,55,0,0,0,0
24187,Wanda,K*****K,65,0,0,0,0
24188,Genowefa,W*****A,20,0,0,0,0
24189,Waldemar,W*****L,55,0,0,0,0
24190,Ireneusz,N*****I,35,0,0,0,0
24191,Emil,S*****I,55,0,0,0,0
24192,Łucja,W*****K,70,0,0,0,0
24193,Włodzimierz,K*****I,45,0,0,0,0
24194,Łukasz,S*****I,55,1,0,0,0
24195,Tomasz,M*****R,25,0,0,0,0
24196,Zdzisława,B*****A,70,0,0,0,0
24197,Marianna,C*****A,55,0,0,0,0
24198,Zdzisława,J*****A,55,0,0,0,0
24199,Mikołaj,B*****K,25,0,0,0,0
24200,Jarosław,S*****C,50,0,0,0,0
24201,Hieronim,S*****K,45,0,0,0,0
24202,Wojciech,K*****K,65,0,0,0,0
24203,Olga,L*****S,60,0,0,0,0
24204,Mariola,S*****C,50,0,0,0,0
24205,Łukasz,S*****K,30,0,0,0,0
24206,Stanisław,W*****I,75,0,0,0,0
24207,Rudolf,M*****K,35,0,0,0,0
24208,Grzegorz,G*****I,25,0,0,0,0
24209,Joanna,U*****A,75,0,0,0,0
24210,Marta,W*****K,30,0,0,0,0
24211,Jerzy,W*****K,70,0,0,0,0
24212,Aneta,B*****A,65,0,0,0,0
24213,Daniela,M*****Z,30,0,0,0,0
24214,Weronika,W*****K,20,0,0,0,0
24215,Michał,P*****I,35,0,0,0,0
24216,Edmund,A*****I,70,0,0,0,0
24217,Bogumił,N*****K,60,0,0,0,0
24218,Bronisław,M*****K,25,0,0,0,0
24219,Marzena,D*****A,75,0,0,0,0
24220,Leonard,U*****I,55,0,0,0,0
24221,Arkadiusz,A*****I,20,0,0,0,0
24222,Konrad,K*****I,25,0,0,0,0
24223,Czesław,O*****I,45,0,0,0,1
24224,Stefan,M*****K,35,0,0,0,0
24225,Natalia,B*****N,60,0,0,0,0
24226,Bogusława,B*****A,20,0,0,0,0
24227,Eugeniusz,Z*****I,60,0,0,0,0
24228,Arkadiusz,W*****I,50,0,0,0,0
24229,Bernard,D*****I,65,0,0,0,0
24230,Bogumiła,G*****A,50,0,0,0,0
24231,Hieronim,M*****K,35,0,0,0,0
24232,Grażyna,K*****K,60,0,0,0,0
24233,Roman,Z*****C,65,0,0,0,0
24234,Bożena,K*****J,60,0,0,0,0
24235,Lucyna,Z*****A,60,0,0,0,0
24236,Gertruda,G*****A,75,0,0,0,0
24237,Łukasz,C*****I,75,0,0,0,0
24238,Celina,B*****A,75,0,0,0,0
24239,Grzegorz,G*****I,45,0,0,0,0
24240,Czesław,O*****I,70,0,0,0,0
24241,Stefania,J*****A,70,0,0,0,0
24242,Mirosława,K*****K,50,0,1,0,0
24243,Lucjan,P*****I,60,0,0,0,0
24244,Róża,S*****A,30,0,0,0,0
24245,Konrad,K*****K,55,0,0,0,0
24246,Daniel,C*****I,20,0,0,0,0
24247,Alicja,D*****A,75,0,0,0,0
24248,Sylwia,B*****K,55,0,0,0,0
24249,Zenon,B*****N,35,0,0,0,0
24250,Sabina,W*****K,20,0,0,0,0
24251,Rozalia,K*****A,65,0,0,0,0
24252,Radosław,L*****I,55,0,0,0,0
24253,Dorota,O*****A,30,0,0,0,1
24254,Czesława,S*****A,65,0,0,0,0
24255,Walenty,D*****I,35,0,0,0,0
24256,Sylwester,S*****I,20,0,0,0,0
24257,Mikołaj,S*****C,55,0,0,0,0
24258,Bożena,S*****A,30,0,0,0,0
